SalesID,DateKey,Date,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Channel,IsRefunded
90847,20240819,2024-08-19,1005,5001,2001,1,4607.9,0.0,4607.9,Cash,HomeService,0
90848,20240417,2024-04-17,1034,5020,2005,2,5872.99,587.3,11158.68,Wallet,HomeService,0
90849,20241213,2024-12-13,1020,5015,2005,2,4363.91,654.59,8073.23,Cash,InPerson,0
90850,20240602,2024-06-02,1023,5019,2012,1,1427.88,71.39,1356.49,Cash,HomeService,0
90851,20241212,2024-12-12,1052,5002,2005,3,1712.91,0.0,5138.73,UPI,HomeService,0
90852,20241110,2024-11-10,1052,5010,2009,3,4015.52,0.0,12046.56,UPI,Online,0
90853,20241206,2024-12-06,1023,5020,2009,2,6184.85,618.49,11751.21,Card,Online,1
90854,20240531,2024-05-31,1038,5019,2012,3,1652.98,82.65,4876.29,UPI,InPerson,0
90855,20240606,2024-06-06,1009,5016,2006,3,2836.11,141.81,8366.52,Cash,HomeService,0
90856,20240808,2024-08-08,1013,5021,2011,2,286.03,0.0,572.06,Wallet,InPerson,0
90857,20240217,2024-02-17,1055,5018,2012,3,2349.98,235.0,6814.94,Wallet,InPerson,0
90858,20240319,2024-03-19,1046,5016,2003,2,1821.88,273.28,3370.48,Card,InPerson,0
90859,20240613,2024-06-13,1047,5004,2011,3,1189.75,0.0,3569.25,Wallet,HomeService,0
90860,20241125,2024-11-25,1037,5011,2011,2,5368.96,268.45,10469.47,Cash,InPerson,0
90861,20240831,2024-08-31,1007,5022,2004,1,735.32,110.3,625.02,Wallet,InPerson,0
90862,20240612,2024-06-12,1057,5002,2002,2,2390.59,119.53,4661.65,UPI,HomeService,0
90863,20241118,2024-11-18,1054,5017,2003,1,2494.0,249.4,2244.6,UPI,HomeService,0
90864,20240220,2024-02-20,1028,5016,2001,3,3693.52,554.03,10526.53,Cash,Online,0
90865,20240720,2024-07-20,1006,5025,2011,1,2871.08,430.66,2440.42,UPI,HomeService,0
90866,20240622,2024-06-22,1054,5006,2009,1,1865.24,0.0,1865.24,Cash,HomeService,0
90867,20241222,2024-12-22,1052,5006,2006,2,1449.59,72.48,2826.7,Cash,Online,0
90868,20241119,2024-11-19,1019,5015,2009,2,6063.2,303.16,11823.24,Wallet,HomeService,0
90869,20241202,2024-12-02,1024,5008,2006,3,278.05,27.81,806.34,UPI,Online,0
90870,20241208,2024-12-08,1042,5015,2007,1,4564.9,684.73,3880.17,Card,InPerson,0
90871,20240604,2024-06-04,1056,5024,2009,1,2595.67,129.78,2465.89,Cash,InPerson,0
90872,20240428,2024-04-28,1051,5024,2012,1,1529.65,229.45,1300.2,Cash,HomeService,0
90873,20240720,2024-07-20,1040,5001,2005,1,4933.33,246.67,4686.66,Cash,HomeService,0
90874,20240106,2024-01-06,1016,5027,2007,1,2929.26,146.46,2782.8,Card,InPerson,0
90875,20240312,2024-03-12,1022,5001,2004,2,3845.52,384.55,7306.49,Wallet,HomeService,0
90876,20240409,2024-04-09,1051,5018,2003,2,3048.23,457.23,5639.23,Card,InPerson,0
90877,20240705,2024-07-05,1010,5015,2008,3,5813.81,872.07,16569.36,Wallet,Online,0
90878,20240827,2024-08-27,1034,5021,2012,3,379.96,0.0,1139.88,UPI,InPerson,0
90879,20240213,2024-02-13,1009,5021,2002,1,501.04,25.05,475.99,Card,Online,0
90880,20240430,2024-04-30,1021,5008,2011,3,499.16,0.0,1497.48,UPI,Online,0
90881,20240302,2024-03-02,1052,5026,2004,2,897.82,134.67,1660.97,Card,Online,0
90882,20240427,2024-04-27,1043,5010,2006,1,4081.55,408.16,3673.39,Card,HomeService,0
90883,20240826,2024-08-26,1034,5030,2001,2,2513.99,251.4,4776.58,UPI,InPerson,0
90884,20241104,2024-11-04,1020,5006,2009,2,1942.23,194.22,3690.24,UPI,Online,0
90885,20241202,2024-12-02,1046,5002,2002,3,2537.77,380.67,7232.64,UPI,Online,0
90886,20240906,2024-09-06,1038,5015,2002,3,5538.35,276.92,16338.13,Card,InPerson,0
90887,20240318,2024-03-18,1053,5015,2001,3,5224.56,783.68,14890.0,Wallet,Online,0
90888,20240103,2024-01-03,1019,5017,2006,1,4277.88,427.79,3850.09,Wallet,HomeService,0
90889,20241223,2024-12-23,1016,5008,2012,3,321.9,16.09,949.61,Wallet,Online,0
90890,20240606,2024-06-06,1056,5004,2002,3,1152.52,172.88,3284.68,Card,Online,0
90891,20240922,2024-09-22,1016,5010,2002,1,3491.28,174.56,3316.72,UPI,InPerson,0
90892,20240517,2024-05-17,1029,5016,2003,1,3907.77,390.78,3516.99,Card,HomeService,0
90893,20241104,2024-11-04,1047,5017,2002,1,4759.15,713.87,4045.28,UPI,HomeService,0
90894,20241225,2024-12-25,1006,5023,2012,3,4281.39,642.21,12201.96,Cash,Online,0
90895,20240104,2024-01-04,1040,5018,2005,3,2123.64,106.18,6264.74,Wallet,Online,0
90896,20240508,2024-05-08,1022,5027,2001,1,3745.23,0.0,3745.23,Cash,Online,0
90897,20240621,2024-06-21,1042,5029,2001,3,5282.67,792.4,15055.61,Cash,Online,0
90898,20240928,2024-09-28,1045,5004,2006,2,1619.14,0.0,3238.28,UPI,Online,0
90899,20240425,2024-04-25,1014,5016,2006,1,3646.18,182.31,3463.87,UPI,HomeService,0
90900,20241111,2024-11-11,1058,5008,2011,3,472.76,23.64,1394.64,Wallet,HomeService,0
90901,20240108,2024-01-08,1029,5003,2006,2,2355.12,117.76,4592.48,Cash,Online,0
90902,20240410,2024-04-10,1026,5008,2012,2,565.53,0.0,1131.06,Card,Online,0
90903,20240601,2024-06-01,1040,5009,2012,2,4426.27,0.0,8852.54,Wallet,HomeService,0
90904,20240410,2024-04-10,1029,5008,2002,2,431.29,21.56,841.02,Cash,InPerson,0
90905,20241217,2024-12-17,1005,5001,2012,3,2709.75,135.49,7993.76,UPI,HomeService,0
90906,20240315,2024-03-15,1043,5010,2004,1,5198.61,259.93,4938.68,UPI,HomeService,0
90907,20240916,2024-09-16,1006,5010,2002,3,3895.94,389.59,11298.23,Wallet,Online,0
90908,20240607,2024-06-07,1021,5027,2008,1,3892.39,583.86,3308.53,Cash,HomeService,0
90909,20240429,2024-04-29,1031,5017,2006,1,5316.68,265.83,5050.85,UPI,Online,0
90910,20240112,2024-01-12,1044,5026,2012,1,1807.47,271.12,1536.35,Cash,Online,0
90911,20241120,2024-11-20,1031,5013,2006,1,4446.08,444.61,4001.47,Cash,InPerson,0
90912,20240817,2024-08-17,1034,5008,2005,2,465.41,0.0,930.82,Card,Online,0
90913,20241119,2024-11-19,1052,5015,2009,1,3925.07,392.51,3532.56,Wallet,HomeService,0
90914,20240920,2024-09-20,1053,5006,2003,3,1424.51,0.0,4273.53,Card,HomeService,0
90915,20241105,2024-11-05,1050,5011,2011,3,3132.21,313.22,9083.41,Cash,HomeService,0
90916,20240613,2024-06-13,1056,5002,2003,2,1933.08,193.31,3672.85,UPI,InPerson,0
90917,20240521,2024-05-21,1020,5024,2012,3,2628.7,262.87,7623.23,Card,InPerson,0
90918,20240523,2024-05-23,1043,5006,2005,3,1608.81,80.44,4745.99,Wallet,HomeService,0
90919,20240709,2024-07-09,1001,5006,2006,1,1624.72,81.24,1543.48,Cash,HomeService,0
90920,20240430,2024-04-30,1058,5030,2010,1,3820.98,0.0,3820.98,Wallet,HomeService,0
90921,20240610,2024-06-10,1053,5016,2002,1,3581.01,537.15,3043.86,Cash,InPerson,0
90922,20240224,2024-02-24,1036,5025,2004,3,2000.88,100.04,5902.6,Card,Online,0
90923,20241219,2024-12-19,1017,5030,2010,3,4428.02,0.0,13284.06,Wallet,HomeService,0
90924,20240102,2024-01-02,1024,5020,2010,2,3070.13,307.01,5833.25,Card,Online,0
90925,20240618,2024-06-18,1038,5026,2001,3,1374.15,68.71,4053.74,Cash,HomeService,0
90926,20240606,2024-06-06,1014,5002,2007,1,3791.48,189.57,3601.91,Card,HomeService,0
90927,20240518,2024-05-18,1052,5028,2001,2,1905.44,95.27,3715.61,Cash,HomeService,0
90928,20240610,2024-06-10,1013,5027,2002,2,3227.07,161.35,6292.79,UPI,HomeService,0
90929,20240609,2024-06-09,1040,5019,2009,3,2076.12,311.42,5916.94,Card,InPerson,0
90930,20241112,2024-11-12,1018,5017,2010,2,3885.07,0.0,7770.14,Card,InPerson,0
90931,20240828,2024-08-28,1032,5024,2007,2,1618.81,161.88,3075.74,Cash,HomeService,0
90932,20241106,2024-11-06,1015,5003,2005,2,2161.14,324.17,3998.11,Card,Online,0
90933,20240508,2024-05-08,1028,5029,2002,3,3780.44,0.0,11341.32,Cash,HomeService,0
90934,20241213,2024-12-13,1020,5017,2007,2,4249.14,637.37,7860.91,Card,HomeService,0
90935,20241208,2024-12-08,1022,5022,2007,1,663.26,66.33,596.93,UPI,HomeService,0
90936,20240928,2024-09-28,1005,5008,2010,1,452.81,67.92,384.89,UPI,InPerson,0
90937,20241019,2024-10-19,1012,5016,2010,1,3768.61,565.29,3203.32,Cash,Online,0
90938,20240621,2024-06-21,1002,5007,2006,2,2002.55,300.38,3704.72,Card,Online,0
90939,20240214,2024-02-14,1006,5012,2001,3,1530.9,76.55,4516.15,Cash,InPerson,0
90940,20240831,2024-08-31,1024,5003,2012,2,3073.18,460.98,5685.38,UPI,Online,0
90941,20240823,2024-08-23,1044,5021,2001,3,275.26,27.53,798.25,Card,Online,0
90942,20240104,2024-01-04,1045,5030,2009,3,2630.62,263.06,7628.8,Wallet,InPerson,0
90943,20240531,2024-05-31,1029,5014,2001,2,848.03,0.0,1696.06,Cash,InPerson,0
90944,20240101,2024-01-01,1024,5018,2012,2,3252.42,162.62,6342.22,Cash,HomeService,0
90945,20241104,2024-11-04,1015,5001,2007,3,3256.18,325.62,9442.92,Cash,Online,0
90946,20240528,2024-05-28,1005,5028,2012,2,1110.86,0.0,2221.72,UPI,Online,0
90947,20240618,2024-06-18,1006,5025,2011,2,3124.82,312.48,5937.16,Wallet,Online,0
90948,20240820,2024-08-20,1032,5027,2011,1,4631.03,463.1,4167.93,Wallet,InPerson,0
90949,20240806,2024-08-06,1001,5012,2007,2,1181.71,59.09,2304.33,UPI,InPerson,0
90950,20240920,2024-09-20,1053,5005,2002,3,4430.48,0.0,13291.44,UPI,InPerson,0
90951,20240322,2024-03-22,1025,5002,2007,2,3113.02,155.65,6070.39,UPI,HomeService,0
90952,20240216,2024-02-16,1029,5012,2010,2,1473.1,73.66,2872.54,Card,Online,0
90953,20240428,2024-04-28,1038,5013,2012,3,2585.62,129.28,7627.58,UPI,HomeService,0
90954,20240113,2024-01-13,1056,5026,2001,2,1664.76,83.24,3246.28,Card,HomeService,0
90955,20241001,2024-10-01,1048,5029,2011,2,2944.78,0.0,5889.56,Wallet,HomeService,0
90956,20241118,2024-11-18,1010,5007,2002,1,3088.01,0.0,3088.01,UPI,InPerson,0
90957,20240329,2024-03-29,1040,5028,2003,2,2184.4,0.0,4368.8,Wallet,Online,0
90958,20241014,2024-10-14,1005,5016,2001,2,2328.45,349.27,4307.63,Card,Online,0
90959,20240512,2024-05-12,1031,5016,2005,2,2369.67,0.0,4739.34,Cash,Online,0
90960,20240621,2024-06-21,1040,5011,2007,3,3686.55,0.0,11059.65,UPI,InPerson,0
90961,20240209,2024-02-09,1004,5026,2009,2,1215.0,182.25,2247.75,UPI,InPerson,0
90962,20240126,2024-01-26,1014,5025,2002,3,3030.04,151.5,8938.62,Cash,InPerson,0
90963,20240226,2024-02-26,1049,5003,2007,1,2351.86,352.78,1999.08,Card,InPerson,0
90964,20240219,2024-02-19,1042,5001,2012,3,3201.27,160.06,9443.75,Cash,HomeService,0
90965,20240110,2024-01-10,1013,5023,2012,2,4650.37,697.56,8603.18,UPI,HomeService,0
90966,20240215,2024-02-15,1051,5022,2010,2,782.46,78.25,1486.67,UPI,Online,0
90967,20241026,2024-10-26,1048,5016,2011,3,2348.79,0.0,7046.37,Wallet,HomeService,0
90968,20240726,2024-07-26,1037,5019,2002,1,2335.59,350.34,1985.25,Wallet,Online,0
90969,20240823,2024-08-23,1039,5023,2002,1,4918.8,737.82,4180.98,Cash,InPerson,0
90970,20240830,2024-08-30,1045,5024,2010,2,1249.22,62.46,2435.98,Card,HomeService,0
90971,20241105,2024-11-05,1022,5005,2002,1,2203.27,0.0,2203.27,Cash,Online,0
90972,20240318,2024-03-18,1054,5002,2004,2,2382.97,119.15,4646.79,Wallet,InPerson,0
90973,20240124,2024-01-24,1042,5014,2004,1,1184.92,0.0,1184.92,Cash,InPerson,0
90974,20240102,2024-01-02,1020,5005,2004,1,4437.22,665.58,3771.64,Cash,HomeService,0
90975,20241203,2024-12-03,1050,5005,2003,2,3577.04,357.7,6796.38,UPI,HomeService,0
90976,20240728,2024-07-28,1019,5026,2005,2,910.47,91.05,1729.89,Card,HomeService,0
90977,20240104,2024-01-04,1058,5029,2009,1,5141.78,0.0,5141.78,UPI,HomeService,0
90978,20240323,2024-03-23,1025,5019,2005,2,1720.75,258.11,3183.39,Card,Online,0
90979,20240823,2024-08-23,1001,5010,2001,1,3056.49,152.82,2903.67,UPI,InPerson,0
90980,20241213,2024-12-13,1002,5012,2010,1,896.98,44.85,852.13,Card,HomeService,0
90981,20241119,2024-11-19,1051,5001,2003,1,4877.08,243.85,4633.23,Wallet,HomeService,0
90982,20240821,2024-08-21,1016,5027,2007,3,4568.86,0.0,13706.58,UPI,InPerson,0
90983,20240812,2024-08-12,1052,5003,2012,3,3063.7,0.0,9191.1,Cash,Online,0
90984,20241014,2024-10-14,1015,5014,2002,1,896.04,44.8,851.24,Card,HomeService,0
90985,20241126,2024-11-26,1050,5019,2002,3,2522.86,0.0,7568.58,Cash,InPerson,0
90986,20240112,2024-01-12,1058,5026,2002,2,1392.25,0.0,2784.5,Wallet,InPerson,0
90987,20240419,2024-04-19,1028,5002,2012,3,3249.85,0.0,9749.55,UPI,Online,0
90988,20240721,2024-07-21,1051,5024,2001,2,2118.17,105.91,4130.43,Wallet,InPerson,0
90989,20240613,2024-06-13,1013,5016,2008,1,3706.86,185.34,3521.52,UPI,Online,0
90990,20240507,2024-05-07,1053,5021,2012,1,586.42,29.32,557.1,Wallet,Online,0
90991,20240911,2024-09-11,1009,5001,2002,1,4663.4,233.17,4430.23,Cash,InPerson,0
90992,20240804,2024-08-04,1026,5019,2006,1,3045.49,152.27,2893.22,Card,HomeService,0
90993,20240831,2024-08-31,1002,5001,2006,2,4433.62,221.68,8645.56,Cash,Online,0
90994,20240401,2024-04-01,1017,5003,2002,2,2429.52,0.0,4859.04,Cash,InPerson,0
90995,20240216,2024-02-16,1048,5004,2012,1,1750.11,262.52,1487.59,UPI,HomeService,0
90996,20241226,2024-12-26,1052,5029,2012,1,5484.77,822.72,4662.05,Card,HomeService,0
90997,20240627,2024-06-27,1023,5025,2002,1,3523.8,352.38,3171.42,Cash,InPerson,0
90998,20240218,2024-02-18,1014,5023,2009,1,2859.06,428.86,2430.2,UPI,HomeService,0
90999,20240222,2024-02-22,1038,5014,2001,2,559.72,55.97,1063.47,Wallet,Online,0
91000,20240118,2024-01-18,1039,5025,2009,3,2329.33,232.93,6755.06,Wallet,HomeService,0
91001,20240715,2024-07-15,1035,5029,2002,3,3896.25,389.62,11299.13,UPI,InPerson,1
91002,20240427,2024-04-27,1042,5001,2009,2,4256.6,425.66,8087.54,Wallet,InPerson,0
91003,20241204,2024-12-04,1027,5025,2005,1,2719.61,407.94,2311.67,Card,HomeService,0
91004,20241128,2024-11-28,1051,5020,2005,3,5050.07,252.5,14897.71,Card,InPerson,0
91005,20240204,2024-02-04,1039,5008,2012,3,469.25,23.46,1384.29,Card,HomeService,0
91006,20241206,2024-12-06,1047,5017,2001,2,3082.83,308.28,5857.38,Wallet,HomeService,0
91007,20240711,2024-07-11,1042,5007,2010,1,3429.64,514.45,2915.19,Cash,HomeService,0
91008,20240131,2024-01-31,1048,5022,2004,1,689.06,68.91,620.15,Wallet,HomeService,0
91009,20240627,2024-06-27,1013,5012,2003,2,1392.99,0.0,2785.98,Card,HomeService,0
91010,20241126,2024-11-26,1026,5008,2003,1,466.5,0.0,466.5,Cash,Online,0
91011,20240122,2024-01-22,1022,5019,2003,3,2120.33,0.0,6360.99,Cash,Online,0
91012,20240923,2024-09-23,1033,5025,2009,2,3439.27,515.89,6362.65,Wallet,HomeService,0
91013,20240414,2024-04-14,1026,5021,2006,3,302.94,0.0,908.82,Card,Online,0
91014,20240510,2024-05-10,1018,5011,2012,1,4428.23,664.23,3764.0,UPI,HomeService,0
91015,20240215,2024-02-15,1034,5011,2002,2,3401.49,0.0,6802.98,Cash,Online,0
91016,20240722,2024-07-22,1048,5008,2009,3,514.29,51.43,1491.44,Card,Online,0
91017,20240717,2024-07-17,1042,5025,2001,3,1555.63,155.56,4511.33,Wallet,HomeService,0
91018,20240706,2024-07-06,1008,5021,2011,2,273.2,40.98,505.42,UPI,InPerson,0
91019,20240810,2024-08-10,1003,5001,2005,3,3375.92,506.39,9621.37,UPI,InPerson,0
91020,20240719,2024-07-19,1034,5028,2007,2,1236.75,61.84,2411.66,Cash,Online,0
91021,20240216,2024-02-16,1009,5001,2006,3,3195.86,319.59,9267.99,Cash,HomeService,0
91022,20240130,2024-01-30,1055,5009,2007,2,3864.7,193.24,7536.16,UPI,Online,0
91023,20240806,2024-08-06,1027,5005,2012,2,3192.42,0.0,6384.84,Card,Online,0
91024,20240525,2024-05-25,1029,5007,2010,2,3799.24,0.0,7598.48,Wallet,HomeService,0
91025,20241109,2024-11-09,1017,5018,2005,2,3275.29,0.0,6550.58,Card,Online,0
91026,20240515,2024-05-15,1051,5006,2006,3,1148.88,0.0,3446.64,Wallet,Online,0
91027,20241226,2024-12-26,1012,5023,2003,3,4511.88,451.19,13084.45,Card,InPerson,0
91028,20241011,2024-10-11,1031,5002,2001,3,3082.41,154.12,9093.11,UPI,Online,0
91029,20240614,2024-06-14,1054,5002,2012,3,3431.64,514.75,9780.17,Card,Online,0
91030,20240531,2024-05-31,1037,5015,2004,1,4016.35,401.63,3614.72,Card,HomeService,0
91031,20240508,2024-05-08,1039,5015,2010,3,5448.37,544.84,15800.27,Card,InPerson,0
91032,20240624,2024-06-24,1013,5007,2011,1,2836.73,141.84,2694.89,Card,HomeService,0
91033,20240530,2024-05-30,1008,5018,2006,3,2956.58,0.0,8869.74,Wallet,Online,0
91034,20240414,2024-04-14,1039,5023,2005,3,6247.56,0.0,18742.68,Card,InPerson,0
91035,20240223,2024-02-23,1041,5008,2004,1,596.87,89.53,507.34,UPI,InPerson,0
91036,20240727,2024-07-27,1021,5008,2008,2,422.88,42.29,803.47,Wallet,Online,0
91037,20240919,2024-09-19,1031,5012,2011,2,733.33,0.0,1466.66,Card,InPerson,0
91038,20240726,2024-07-26,1013,5012,2012,3,1396.95,0.0,4190.85,Cash,InPerson,0
91039,20240104,2024-01-04,1050,5003,2007,3,3113.56,0.0,9340.68,Wallet,InPerson,0
91040,20240929,2024-09-29,1010,5011,2006,1,3618.93,361.89,3257.04,Card,InPerson,0
91041,20240609,2024-06-09,1035,5001,2010,2,3128.42,469.26,5787.58,Cash,Online,0
91042,20240718,2024-07-18,1024,5002,2001,1,2578.04,128.9,2449.14,Wallet,HomeService,0
91043,20240825,2024-08-25,1028,5006,2005,3,1722.66,0.0,5167.98,Wallet,HomeService,0
91044,20240123,2024-01-23,1054,5008,2002,3,415.23,41.52,1204.17,Card,HomeService,0
91045,20240714,2024-07-14,1014,5028,2001,2,2154.18,215.42,4092.94,Cash,Online,0
91046,20240803,2024-08-03,1021,5002,2002,3,2534.02,0.0,7602.06,Cash,InPerson,0
91047,20240202,2024-02-02,1031,5029,2004,2,4959.62,247.98,9671.26,UPI,Online,0
91048,20240414,2024-04-14,1033,5029,2012,2,5801.07,870.16,10731.98,Card,HomeService,0
91049,20240807,2024-08-07,1030,5030,2012,2,3397.94,339.79,6456.09,Cash,InPerson,0
91050,20240803,2024-08-03,1043,5015,2002,2,3917.36,587.6,7247.12,UPI,HomeService,0
91051,20240128,2024-01-28,1045,5030,2002,1,3421.08,513.16,2907.92,Wallet,Online,0
91052,20241013,2024-10-13,1034,5016,2003,2,2476.15,371.42,4580.88,UPI,HomeService,0
91053,20240927,2024-09-27,1037,5008,2007,1,376.52,37.65,338.87,UPI,InPerson,0
91054,20240601,2024-06-01,1043,5018,2008,1,1903.65,190.37,1713.28,Card,Online,0
91055,20240730,2024-07-30,1031,5008,2003,2,592.42,59.24,1125.6,Cash,Online,0
91056,20240704,2024-07-04,1056,5024,2007,3,2720.02,272.0,7888.06,Cash,HomeService,0
91057,20241008,2024-10-08,1018,5007,2004,3,2841.75,426.26,8098.99,UPI,InPerson,0
91058,20240606,2024-06-06,1041,5023,2009,2,3184.36,0.0,6368.72,UPI,HomeService,0
91059,20240910,2024-09-10,1014,5019,2011,2,2076.34,0.0,4152.68,Cash,InPerson,0
91060,20240215,2024-02-15,1049,5026,2004,2,1677.27,83.86,3270.68,Cash,Online,0
91061,20240613,2024-06-13,1045,5026,2005,2,911.63,0.0,1823.26,Card,Online,0
91062,20241102,2024-11-02,1008,5017,2011,1,3632.91,544.94,3087.97,Card,InPerson,0
91063,20240112,2024-01-12,1044,5011,2003,2,4201.27,420.13,7982.41,Card,HomeService,0
91064,20240404,2024-04-04,1040,5005,2009,2,2144.09,0.0,4288.18,Cash,HomeService,0
91065,20240531,2024-05-31,1004,5008,2009,3,528.4,52.84,1532.36,Wallet,InPerson,0
91066,20241021,2024-10-21,1022,5011,2004,1,4982.2,747.33,4234.87,UPI,Online,0
91067,20240801,2024-08-01,1025,5013,2003,2,2408.27,120.41,4696.13,Card,InPerson,0
91068,20240723,2024-07-23,1005,5018,2009,2,3713.73,0.0,7427.46,Card,HomeService,0
91069,20240307,2024-03-07,1048,5014,2002,1,585.63,0.0,585.63,Card,HomeService,0
91070,20240421,2024-04-21,1032,5012,2001,1,1204.91,180.74,1024.17,UPI,Online,0
91071,20240202,2024-02-02,1009,5009,2009,2,2990.97,299.1,5682.84,UPI,InPerson,0
91072,20240210,2024-02-10,1006,5022,2007,1,793.57,119.04,674.53,Cash,HomeService,0
91073,20240301,2024-03-01,1002,5009,2008,3,5557.75,555.77,16117.48,Card,Online,0
91074,20240704,2024-07-04,1004,5027,2006,3,3517.24,527.59,10024.13,Cash,HomeService,0
91075,20240217,2024-02-17,1032,5012,2011,1,994.16,49.71,944.45,UPI,InPerson,0
91076,20241119,2024-11-19,1046,5030,2004,1,4553.63,683.04,3870.59,Card,InPerson,0
91077,20241001,2024-10-01,1009,5010,2002,3,5256.78,788.52,14981.82,UPI,Online,0
91078,20240804,2024-08-04,1033,5017,2001,3,3332.65,499.9,9498.05,Card,HomeService,0
91079,20241012,2024-10-12,1049,5004,2001,1,2418.19,362.73,2055.46,Card,Online,0
91080,20240218,2024-02-18,1043,5020,2009,2,6157.85,0.0,12315.7,Card,InPerson,0
91081,20240708,2024-07-08,1057,5026,2012,2,1430.86,71.54,2790.18,Wallet,InPerson,0
91082,20240628,2024-06-28,1037,5008,2004,2,550.64,27.53,1073.75,UPI,Online,0
91083,20240414,2024-04-14,1034,5027,2005,2,4834.56,483.46,9185.66,Card,Online,0
91084,20240204,2024-02-04,1031,5002,2007,2,2032.44,203.24,3861.64,Wallet,Online,0
91085,20240525,2024-05-25,1058,5007,2008,2,3902.82,0.0,7805.64,Wallet,HomeService,0
91086,20241012,2024-10-12,1053,5016,2012,3,2098.72,209.87,6086.29,Card,InPerson,0
91087,20241112,2024-11-12,1031,5005,2009,1,4301.58,645.24,3656.34,UPI,Online,0
91088,20241104,2024-11-04,1008,5013,2001,2,3634.03,545.1,6722.96,UPI,HomeService,0
91089,20241112,2024-11-12,1037,5022,2001,3,1019.64,101.96,2956.96,Wallet,Online,0
91090,20240604,2024-06-04,1039,5011,2004,2,4706.95,706.04,8707.86,Cash,InPerson,0
91091,20240607,2024-06-07,1054,5015,2002,1,3361.54,504.23,2857.31,Cash,Online,0
91092,20240608,2024-06-08,1049,5008,2012,1,577.5,86.62,490.88,Cash,InPerson,0
91093,20240410,2024-04-10,1038,5014,2003,3,709.36,70.94,2057.14,Cash,InPerson,0
91094,20240115,2024-01-15,1024,5025,2010,3,1962.54,98.13,5789.49,Wallet,Online,0
91095,20240521,2024-05-21,1001,5005,2011,3,4713.41,0.0,14140.23,Wallet,InPerson,0
91096,20241003,2024-10-03,1018,5011,2008,3,4825.17,482.52,13992.99,Card,InPerson,0
91097,20240202,2024-02-02,1008,5010,2005,3,3094.27,0.0,9282.81,Wallet,HomeService,0
91098,20240310,2024-03-10,1041,5009,2004,2,5373.24,0.0,10746.48,Wallet,InPerson,0
91099,20240403,2024-04-03,1035,5027,2003,2,5045.57,756.84,9334.3,Wallet,InPerson,0
91100,20240826,2024-08-26,1007,5006,2010,2,1019.52,101.95,1937.09,Wallet,HomeService,1
91101,20240902,2024-09-02,1020,5028,2006,3,1731.43,173.14,5021.15,Cash,Online,0
91102,20240707,2024-07-07,1016,5026,2012,3,1202.68,180.4,3427.64,Card,HomeService,0
91103,20240228,2024-02-28,1024,5018,2010,1,2483.6,372.54,2111.06,Wallet,HomeService,0
91104,20240516,2024-05-16,1045,5026,2009,1,1441.0,0.0,1441.0,UPI,HomeService,0
91105,20240109,2024-01-09,1058,5003,2001,3,2094.87,0.0,6284.61,Cash,Online,0
91106,20240802,2024-08-02,1047,5028,2003,3,2289.06,343.36,6523.82,Cash,HomeService,0
91107,20241019,2024-10-19,1039,5002,2011,3,2814.46,281.45,8161.93,Cash,Online,0
91108,20240705,2024-07-05,1058,5027,2002,3,2736.36,410.45,7798.63,Cash,Online,0
91109,20240606,2024-06-06,1043,5011,2001,3,4054.58,202.73,11961.01,Wallet,Online,0
91110,20240111,2024-01-11,1056,5015,2012,3,4093.88,614.08,11667.56,Cash,HomeService,0
91111,20240312,2024-03-12,1057,5025,2011,2,3405.1,510.76,6299.44,UPI,InPerson,0
91112,20241118,2024-11-18,1015,5025,2010,1,2366.88,118.34,2248.54,UPI,InPerson,0
91113,20240202,2024-02-02,1003,5011,2001,1,4979.04,746.86,4232.18,Wallet,Online,0
91114,20241122,2024-11-22,1031,5017,2005,2,2613.29,391.99,4834.59,Wallet,InPerson,0
91115,20240506,2024-05-06,1035,5016,2004,1,2435.06,365.26,2069.8,Card,Online,0
91116,20240417,2024-04-17,1032,5027,2012,2,2836.88,425.53,5248.23,Card,InPerson,0
91117,20241011,2024-10-11,1007,5012,2010,3,1414.17,212.13,4030.38,Cash,InPerson,0
91118,20240930,2024-09-30,1041,5021,2009,1,558.51,0.0,558.51,Card,Online,0
91119,20241121,2024-11-21,1014,5001,2004,1,4064.58,609.69,3454.89,Cash,Online,0
91120,20241223,2024-12-23,1005,5008,2004,1,436.01,43.6,392.41,Cash,InPerson,0
91121,20241215,2024-12-15,1034,5026,2011,3,1344.17,67.21,3965.3,Cash,Online,0
91122,20240502,2024-05-02,1049,5004,2009,3,2086.49,208.65,6050.82,UPI,HomeService,0
91123,20240406,2024-04-06,1013,5013,2006,1,2487.77,248.78,2238.99,UPI,InPerson,0
91124,20240118,2024-01-18,1047,5027,2002,2,4897.14,244.86,9549.42,Cash,InPerson,0
91125,20240224,2024-02-24,1018,5021,2011,2,540.96,81.14,1000.78,Card,InPerson,0
91126,20241008,2024-10-08,1056,5017,2010,1,4705.03,470.5,4234.53,Cash,Online,0
91127,20240304,2024-03-04,1052,5016,2011,2,3832.94,383.29,7282.59,UPI,HomeService,0
91128,20240106,2024-01-06,1012,5010,2003,2,4234.86,211.74,8257.98,Card,InPerson,0
91129,20241030,2024-10-30,1011,5020,2007,2,6260.1,0.0,12520.2,Wallet,Online,0
91130,20241021,2024-10-21,1006,5004,2007,3,1238.94,185.84,3530.98,Cash,HomeService,0
